,E_Mail,Label
96,"['İzlediğiniz', '→', 'Devamı', 'Mevlana', '73', '←', '✔', '8', '22', '14', '14', 'Home', 'Download', '•', '11', 'Devamı', '→', '22', '…', 'Download', '…', '•', '♥', 'Teşekkürler', '»', '8', '→', '15', '•', '19', 'Cevap', '3', 'Mevlana', '39', 'Devamı', 'PDF', '6', '■', '13', '”', '–', 'Devamı', '”', '·', 'Neden', '√', '·', '•', 'Ayrıca', '»', '♦', '»', 'Devamı', 'Mevlana', '[UNK]', '—', '»', '13', '•', '…', 'Bu', '•', '■', '🙂', '2017', 'Download', '•', '15', '”', '29', '—', '24', '23', '74', '–', '›', 'Download', '→', 'n', '»', '19', '2017', '—', '✔', '·', '»', 'PDF', '»', '69', '§', '69', '🙂', '”', '→', '8', '»', '24', '•', '12', '11', '😀', '[UNK]', 'Devamı', '→', '42', '28', '·', 'Devamı', '»', 'Download', '😊', '•', '•', 'Bu', '15', '—', '27', '»', 'Devamı', 'Home', '♦', '§', '√', '←', 'PDF', '—', '—', '—', '1', '”', '15', '■', '🙂', 'Cevap', '16', 'n', '“', '■', 'Home', 'Devamı', '22', '♥', '26', '14', 'PDF', 'Devamı', '✓', 'Devamı', 'Anasayfa', 'İzlediğiniz', '13', '27', '•', '“', '”', '·', '→', 'Download', '■', '→', '“', '•', '18', '5', '24', 'Devamı', '13', 'Devamı', 'Anasayfa', '…', '»', '“', 'Neden', '»', '›', '13', 'PDF', '69', '♦', '■', 'Devamı', 'Devamı', 'PDF', '4', '•', '—', '»', '“', 'PDF', '22', '»', '17', '•', '–', '♦', 'Devamı', '•', 'Anasayfa', '11', '”', '19', 'Devamı', '—', '•', '■', '·', '8', '—', '36', '·', '2', '8', '😀', '6', '·', '19', 'Mevlana', '—', '5', 'Home', '74', '✔', '82', '″', '13', 'Cevapları', '●', '”', '73', '·', '74', '”', 'PDF', '♥', '·', '»', '→', '—', '»', 'İzlediğiniz', '”', '■', '·', '2', '27', 'Devamı', '·', '·', '24', 'Devamı', '–', 'Teşekkürler', '“', '15', '23', '►', '›', '“', '29', '—', 'PDF', '·', 'Bu', '“', '✔', '·', '19', '·', '·', '2', 'PDF', '”', 'Devamı', '•', '←', '23', '»', 'Download', '←', '•', 'Devamı', '3', '13', '[UNK]', 'Download', '←', 'Download', '”', '■', '26', '17', '19', '22', '22', '24', '9']",ham
97,"['•', '23', '›', '9', '28', 'Bu', 'Download', '›', 'PDF', '—', '…', '13', '14', '23', '82', 'PDF', '·', '·', '●', '4', '•', '→', '●', 'Download', '3', 'İzlediğiniz', '”', '·', '·', '»', '17', '»', 'PDF', '12', '»', 'Download', 'Download', '19', 'Devamı']",ham
98,"['Devamı', 'Download', 'PDF', 'Haberler', '→']",ham
99,"['·', '»', '19', '✔', 'Devamı', '5', 'Anasayfa', '😀', '•', '6', 'PDF', 'Devamı', '-', '✓', '39', '22', 'Download', '[UNK]', 'PDF', '✔', 'Devamı', '→', '·', '[UNK]', '→', 'PDF', '”', '→', 'Devamı', 'PDF', 'Devamı', '»', 'Selamlar', 'n', '[UNK]', '→', 'Anasayfa', '→', '14', '21', '16', 'Devamı', '17', '”', '22', '→', '✔', '14', '→', '—', '»', '2017', '·', 'Download', '9', '39', '26', '»', '”', 'PDF', '”', '›', '»', 'Devamı', 'Download', '12', '·', '5', 'Devamı', 'Home', 'Neden', '✔', '•', '″', '■', '73', '18', '»', '—', '•', 'Devamı', 'Download', '26', '74', '7', '§', '”', '♥', '√', 'Anasayfa', '″', 'Devamı', '73', '14', '10', '●', 'Mevlana', '»', 'Devamı', 'Devamı', '[UNK]', '→', '—', '·', '■', 'Neden', '■', 'Devamı', 'Cevap', 'Download', '🙂', '6', 'Cevap', '8', '·', '😀', '😀', '25', '»', '23', '82', 'Devamı', '✔', '22', '5', '39', '11', '10', '23', '25', 'PDF', '17', '→', 'Anasayfa', '•', 'Teşekkürler', '→', '→', '69', '22', '→', '2017', '—', '✓', 'PDF', '6', '›', '·', '22', '18', '22', '41', '16', '4', '😊', 'Devamı', 'Download', 'Devamı', 'Devamı', '…', '2017', '»', '»', '14', '»', '13', '→', '21', '←', 'Devamı', 'Bu', '14', 'Devamı', '6', '→', '21', '21', '·', '»', '”', '6', 'Devamı', '14', '→', '”', '😀', '»', '15', '23', 'Cevapları', 'Mevlana', 'PDF', '”', '82', '→', '11', 'Devamı', '4', '28', '🙂', '16', '22', 'Bu', '6', 'Devamı', '😉', '✔', '28', '●', '19', '♦', '•', '•', 'Devamı', 'PDF', 'Devamı', '23', '–', 'n', 'Devamı', '13', '✔', 'Download', '🙂', '6', '74', 'PDF', '—', 'Mevlana', '3', '·', '♦', '»', '1', '19', '←', 'Devamı', '•', '-', '43', 'Download', 'Haberler', '—', '–', '14', '—', '»', '43', '•', '»', 'Etiketler', '·', '→', '»', '•', '”', '🙂', '•', 'Yoksa', 'Devamı', '»', '26', '·', 'Devamı', 'Devamı', '»', '🙂', '·', '»', '•', 'Download', 'Teşekkürler', '22', '26', '—', '»', 'Devamı', '·', 'Devamı', '♥', '-', '27', 'Mevlana', '😀', 'Home', '-', '14', '19', '42', '8', '27', 'İzlediğiniz', 'Download', '26', '😉', '—', '9', '•', '🙂', 'Devamı', '›', 'Devamı', '”', '82', '♥', '😀', '-', '•', 'Download', 'Devamı', '4', '😀', '←', '41', '✓', '♥', '🙂', '17', '●', 'Devamı', '—', 'Selamlar', '27', 'Home', '✔', '→', '←', 'PDF', '360', 'Home', '■', '”', '●', '·', '—', '—', '…', '—', '…', '-', '4', '■', '»', '😀', '›', '✔', '»', '27', '23', '27', '←', '»', '·', '8', '21', '13', 'Haberler', '✔', 'n', 'Devamı', '27', 'Devamı', 'Devamı', 'Devamı', '15', '😀', '»', '74', 'Devamı', 'Devamı', '·', '›', '23', '•', '–', '3', 'Devamı', '1', '”', 'PDF', '5', 'Cevapları', '—', '·', '”']",ham
100,"['Bu', '”', '→', '·', '·', '”', '5', '”', '●', '19', '»', '23', 'Devamı', '»', '•', '9', '•', '»', '—', 'Devamı', 'Download', '»', '😉', '”', '✔', '27', '·', '♥', '»', '72', 'Download', '♥', '●', '→', '·', '43', '“', '♥', '”']",spam
101,"['n', '–', '·', '•', '←', '●', '—', 'Devamı', '•', '»', '·', '74', 'Devamı', '•', '🙂', '14', 'Devamı', 'Yoksa', '14', 'Download', '2017', '14', '9', '61', '»', '”', 'Bu', 'Devamı', 'Devamı', '”', 'Devamı', '√', '›', 'Devamı', '✔', 'Devamı', 'Download', 'Download', '»', '—', '»', '😀', '»', '●', '18', '😉', 'Bu', 'Home', '–', '·', '♥', '24', '•', '15', 'Selamlar', '4', '7', '»', '—', '–', '·', 'Devamı', '”', '←', '19', '5', '12', '36', 'Haberler', '»', '♥', '26', 'Devamı', '–', '»', '…', '”', '·', 'Devamı', 'PDF', '😊', '•', 'Cevap', '23', '»', '9', 'İzlediğiniz', '″', '§', '16', '✔', 'Devamı', '21', '28', 'Devamı', '72', '22', 'Haberler', '»', '·', '»', 'PDF', '—', 'Devamı', '1', '•', '→', '9', '14', '28', '·', 'PDF', '→', 'Haberler', '√', '3', '·', '♥', 'İzlediğiniz', '»', '9', '→', '»']",spam
102,"['»', '9', '2', 'Devamı', 'Bu', '74', '•', '—', '[UNK]', '43', '—', '15', '2', '🙂', 'PDF', '61', '•', '●', '”', '—', '—', '”', '6', '—', '29', '74', '🙂', '61', 'Devamı', '…', '♥', '73', '”', 'Home', 'Devamı', 'Devamı', '»', '✔', '43', '36', '8', '😉', '“', '→', 'Devamı', '”', 'Etiketler', 'Yoksa', '8', '21', '✓', '[UNK]', '9', '●', '→', '69', '73', '13', '11', 'Download', '360', 'Anasayfa', 'Download', '·', '9', 'Teşekkürler', '·', '·', '→', '26', 'Yoksa', '😀', 'PDF', '•', '●', '”']",ham
103,"['-', 'Download', '""', '”', '”', '←', 'Etiketler', '14', '7', '18', '9', '[UNK]', '»', '→', 'PDF', '●', '9', '—', '✔', '●', '9', '♥', '73', 'Devamı', 'Home', 'PDF', 'Teşekkürler', '•', '✓', '←', 'Devamı', '7', '→', '“', '·', '29', '—', '»', '»', '21', '😊', '8', 'Home', 'Devamı', 'Haberler', 'Ayrıca', 'Ayrıca', '—', '15', '”', '←', '9', '←', '✓', '»', '”', '●', '”', '✔', '·', '27', '14', '15', 'İzlediğiniz', '😀', 'PDF', '»', '82', '—', '42', 'Download', '✔', 'PDF', 'Devamı', '●', 'Cevap', '2', '•', '24', '26', '16', '😀', '—', '14', 'Mevlana', '♦', '—', '28', '✓', '22', '›', '🙂', '15', 'PDF', '→', '»', '→', '36', '—', '»', '29', '😀', '29', '13', '”', '→', '27', 'PDF', '✔', 'Teşekkürler', '-', '-', '✓', '""', '»', '39', '11', '9', 'Download', 'Devamı', '»', '”', '22', '●', 'Selamlar', '—', 'Devamı', '6', '•', 'Download', '√', '←', 'Download', '✓', '→', '–', 'Devamı', 'Bu', 'Download', '…', '“', '25', '🙂', 'Devamı', '→', '…', '73', '15', '25', 'Download', 'Devamı', '”', 'Devamı', 'Download', 'Devamı', '16', '›', 'Devamı', '21', '·', '✔', '—', '39', '19', '22', '19', 'PDF', 'Devamı', '""', '22', '36', '17', 'Cevap', '•', '·', '27', 'Haberler', '✓', '12', '8', '69', '😀', '”', 'Selamlar', '41', 'İzlediğiniz', '•', '✔', '""', 'Cevap', '—', '→', '4', '2', '→', '”', 'Home', '»', '—', 'Devamı', '…', '4', '6', '•', '»', '15', '✓', '“', 'Etiketler', '√', '·', '§', 'Neden', '4', '√', '→', '←', 'PDF', '[UNK]', '→', '●', 'Download', '→', '—', 'Selamlar', '·', 'Download', '”', '—', '→', '”', '●', 'Download', '←', '""', '😊', 'Bu', '√', '6', 'Yoksa', '›', '»', 'Devamı']",ham
104,"['21', '—', '14', 'Ayrıca', '§', '•', '“', 'Devamı', 'Yoksa', '”', '73', '🙂', '—', '29', '17', '73', 'Devamı', '√', '·', '9', 'Devamı', '28', '1', '16', '”', '13', 'Devamı', 'PDF', 'Download', '»', '·', '“', '—', 'Devamı', '3', '—', '11', '←', 'PDF', '·', '›', 'Haberler', '26', '»', '•', '15', 'PDF', 'Cevapları', '·', '😀', '😊', '42', '“', '–', 'Download', '—', '←', 'PDF', '•', '😀', 'PDF', '←', '16', '·', '←', '●', '›', 'Devamı', '13', '19', '5', '·', '42', '·', 'Mevlana', '·', '●', 'n', '→', '22', '😊', 'Devamı', '3', '→', 'Devamı', '§', '73', '—', '17', '·', '›', '41', '3', '►', '”', '”', '17', '»', '·', '74', '—', '16', '✔', '21', '←', '✓', '69', '·', 'Haberler', '69', '3', 'Download', '74', '27', '”', '“', '•', '→', '27', 'Devamı', 'Download', '360', '✔', 'İzlediğiniz', '♥', 'PDF', 'Download', '·', 'İzlediğiniz', '»', 'PDF', '18', '8', '6', '23', 'Download', '14', '–', '26', '”', 'Mevlana', '″', 'PDF', 'Home', '●', '”', '←', '9', '24', '·', '”', '•', '25', 'PDF', 'Anasayfa', '→', 'Haberler', '”', '5', 'Download', 'Devamı', '»', '•', '·', '26', '19', '13', '”', '—', '·', '»', 'Download', '✔', '16', '✔', '←', 'Download', '—', '►', 'Devamı', 'n', '8', '—', '”', 'Anasayfa', '1', 'PDF', '✔', '»', '“', '✔', '»', '→', '😀', 'Download', '•', '—', '😉', '—', 'n', '69', '›', '72', '5', '»', '…', '😀', '♥', '13', 'Etiketler', '●', '·', 'Download', '23', '»', '→', '42', '→', '27', '→', 'Download', '😀', 'Devamı', '5', '”', 'Download', '→', '74', '•', 'Home', '27', '7', '—', '»', '10', '“', '§', '15', '5', '—', 'Devamı', '›', '←', 'Devamı', '•', '19', '”', '19', '3', '→', '26', '•', '—', '•', '5', 'Download', '26', '17', '43', '[UNK]', '—', '►', 'Devamı', '→', 'Cevapları', '”', '”', '6', '–', 'PDF', '›', '8', 'PDF', '»', '16', '😀', '»', '»', 'Devamı', '69', '13', '§', '73', '•', '21', '1', '”', 'Download', '→', '…', 'PDF', '→', 'PDF', '61', '■', '✔', 'Devamı', '●', '—', 'PDF', 'PDF', '15', '»', '25', '24', 'Cevap', 'Neden', '1', '26', 'Download', '73', '8', '—', '–', '5', '41', 'Devamı', '14', '21', '14', '·', '27', 'Download', '–', '13', '17', '·', 'Download', '13', '“', '•', 'PDF', '–', 'Download', '8', '29', '″', 'Download', 'Neden', '4', '→', '”', '√', '17', 'Devamı', 'Home', '■', '6', '19', '•', '→', '←', 'Devamı', '→', 'Bu', '→', '›', 'Devamı', '41', '·', '6', '—', 'PDF', '26', '•', '14', '″', '“', 'Devamı', '39', '✔', 'Download', 'Devamı', 'Download', '69', '”', '—', '[UNK]', '→', '←', '15', 'PDF', '—', '”', '”', '″', '√', '13', '·', '—', '”', '23', '»', '13', 'Download', '8', 'Devamı', 'Download', '✔', '—', '●', 'Devamı', '22', '28', 'Devamı', '26', 'Anasayfa', '27', 'PDF', '♦', 'Anasayfa', 'Download', '16', '·', '♥', '5', '→', 'Yoksa', '🙂', '36', '61', 'Devamı', '♥', '→', 'Download', '·', 'Download', '»', '•', '✓', '“', 'PDF', '“', '18', '27', 'Haberler', '8', 'Download', '19', 'Devamı', '27', '73', 'Devamı', 'Devamı', 'Cevapları', '🙂', '17', '″', '″', '”', 'Devamı', '»', '8', 'Download', '”', '21', '2', '11', '14', '←', 'PDF', '🙂', 'Cevap', '13', '“', '…', '»', '·', '→', '9', '[UNK]', '→', '→', '›', 'Yoksa', '74', 'PDF', '😉', '14', '·', '»', '4', '■', '🙂', 'Devamı', '19', 'Bu', 'Devamı', '·', '✔', '1', 'Cevapları', 'Devamı', '→', '22', 'Ayrıca', 'Download', 'Devamı', 'Haberler', '”', 'Neden', '”', '”', '15', '28', '•', '←', 'Cevapları', '←', '28', '9', '26', 'Ayrıca', 'Download', '←', '✓', '74', '43', '…', 'Devamı', '●', '🙂', 'PDF', '›', '✔', '8', '😉', 'PDF', '24', '73', '25', '4', 'PDF', '9', 'Download', '61', '—', '82', '9', '·', '18', '•', '·', '►', 'Haberler', '›', 'Ayrıca', 'Devamı', '→', '♥', 'Devamı', '♦', 'Mevlana', 'Selamlar', '13', '”', '✔', 'Download', '•', 'PDF', 'PDF', '23', '😀', '82', '—', '·', 'Home', 'Devamı', '7', '♦', '–', 'Download', 'Devamı', 'Bu', '·', '“', 'PDF', '←', 'Devamı', '·', '›', '»', '•', '42', '26', '—', '18', 'Download', 'Download', '29', '14', 'Devamı', '22', '23', '74', 'Devamı', '27', '♦', '19', '←', '4', 'PDF', '28', 'n', '—', '”', '→', 'Download', '26', 'PDF', '13', 'Selamlar', 'Selamlar', '·', '♦', '16', 'Devamı', '“', '1', 'Devamı', 'PDF', '●', 'İzlediğiniz', 'Devamı', '»', '🙂', '·', '●', '”', '•', '·', '♥', '13', '»', '2', '›', '9', '→', '•', '22', 'Devamı', 'PDF', 'PDF', '9', 'PDF', '8', 'Anasayfa', '360', '13', '♦', '9', '9', 'Haberler', '”', '360', '♥', '•', '→', '»', '15', 'PDF', '26', '4', 'Devamı', '22', 'Devamı', '13', '74', 'Download', '😊', '—', '19', '→', '→', '82', '8', '»', '›', '•', '”', 'Devamı', '←', '→', '4', '“', 'Mevlana', '●', '•', '—', 'PDF', '2', 'PDF', '✔', 'Download', 'Download', '—', '•', '→', '→', 'Download', 'Download', '🙂', '5', '14', '27', '»', '18', '25', '🙂', '15', '■', '😉', '36', '61', '6', '🙂', '✔', '←', 'Devamı', 'Devamı', 'PDF', '74', '»', '6', '•', '3', 'Devamı', '·', '•', '♦', '🙂', 'Devamı', 'Teşekkürler', '🙂', '√', 'Download', 'Bu', '😀', '♥', '—', '27', '»', '→', 'Devamı', 'n', '″', '●', '–', 'Download', '·', 'Devamı', '—', '·', '9', '”', '»', '11', 'Download', '🙂']",ham
105,"['Cevap', '21', 'Devamı', '”', 'Yoksa', '—', '27', '→', '6', '■', 'Devamı', 'Devamı', '😀', '2017', '9', '›', '—', 'Devamı', '36', '·', 'Anasayfa', '27', '17', '14', 'Devamı', 'PDF', 'PDF', '√', '•', '8', '”', '→', '74', 'Devamı', '→', '17', 'Download', 'Home', '→', '»', '36', '●', '😀', 'Mevlana', '·', '22', '♥', '”', '6', '🙂', '»', '🙂', 'PDF', 'Selamlar', 'Devamı', '27', 'PDF', 'PDF', '…', '»', '—', '11', '”', '→', '😀', 'Devamı', '•', '›', 'PDF', '16', 'Selamlar', '–', '16', '”', '»', '“', '23', '27', '4', '”', 'PDF', 'PDF', '🙂', 'Download', '3', 'Devamı', '22', '•', '69', '♥', '29', '›', '”', '”', 'PDF', '»', 'Devamı', '8', '→', '23', 'Haberler', '»', 'Mevlana', '26', '…', '13', 'PDF', '4', '·', '42', 'Download', '”', '8', 'Devamı', 'Devamı', 'Devamı']",spam
106,"['►', '28', 'Teşekkürler', '22', '·', '“', '13', '😊', '•', '14', '—', '♦', '»', '🙂', '•', '43', '→', '♥', '19', 'Anasayfa', 'PDF', '😀', '😀', '♥', 'Devamı', '✔', '8', '41', '360', '😉', '🙂', '•', '8', '7', '10', 'Devamı', 'İzlediğiniz', 'PDF', '6', '11', '27', 'Devamı', '“', 'Devamı', 'Devamı', '·', '»', '360', '”', 'Devamı', '14', '—', 'Haberler', 'PDF', '→', '26', '8', '—', 'Devamı', '→', '—', 'Devamı', '»', '●', '›', '15', '←', '41', '”', '😊', '39', '”', 'PDF', '74', '😀', 'Download', '›', '15', 'PDF', 'Devamı', '27', '27', '•', '“', 'İzlediğiniz', 'Neden', 'Devamı', '1', 'Devamı', 'Devamı', '13', '•', '→', '·', '»', '7', '6', '■', '·', '360', '19', '4', '1', '”', 'PDF', '•', 'Download', '»', '69', '“', 'Selamlar', '2017', 'Haberler', '●', '23', '·', '»', '»', '22', '•', '·', '←', '→', '»', '✔', '·', 'PDF', '■', '22', '·', 'Download', 'Devamı', '›', '”', '…', '21', 'Home', '←', '»', '14', 'Mevlana', '→', '”', '“', '[UNK]', '18', '2017', '→', '→', 'Download', '39', 'Devamı', '73', '—', '😉', '29', 'Devamı', '27', '→', '41', '7', '←', '·', 'Download', '■', '28', '5', '8', 'Haberler', '•', '28', '”', '8', '›', 'Devamı', '■', '69', '♥', 'Devamı']",ham
107,"['»', '←', '9', 'Download', '•', 'Download', '”', '36', 'Anasayfa', '»', '♥', '2017', '1', '39', '3', '19', '19', 'PDF', 'PDF', '15', '•', '—', '😀', '—', '18', '»', '→', '■', '»', 'Teşekkürler', 'Devamı', '»', '→', '12', '2', '😊', 'Devamı', '22', '»', '28', '“', '15', 'Devamı', '·', '😉', '›', 'Mevlana', '14', '5', '—', '7', '”', '”', '—', '►', '12', '·', '“', 'Devamı', '→', '–', '·', '🙂', '→', '•', '73', 'Devamı', '—', '—', 'Anasayfa', '“', '»', 'Devamı', '😀', '–', '😀', '61', '·', '♥', '6', 'Devamı', '😉', '”', 'Devamı', '72', 'Devamı']",spam
108,"['😊', 'Devamı', '—', '»', '10', '•', '“', '”', '—', '29', 'Haberler', 'Download', 'Download', 'Devamı', '»', '»', '“']",ham
109,"['😀', '·', '●', '•', '→', 'Anasayfa', '16', '✔', 'Devamı', '8', '8', '4', '21', '←', '←', '•', '73', '•', 'İzlediğiniz', '”', 'Download', '😀', '10', 'Download', '•', '»', 'Devamı', '42', '“', '✔', '—', '–', 'Download', '4', '”', '♥', '”', '✓', 'Devamı', '•', '8', '»', '✓', '”', '”', 'PDF', '…', '←', 'Devamı', '🙂', '4', '19', '♦', '1', '»', '♥', '12', 'Ayrıca', '8', '→', '14', '→', '»', '←', '22', '»', '·', '—', 'Devamı', '→', '…', '14', '17', 'PDF', '🙂', '14', '😉', '22', '·', '→', 'Download', 'Devamı', '😀', '—', '♥', '”', '—', '8', '36', '·', '←', 'Selamlar', 'Devamı', '”', '”', '»', '›', '″', '”', '[UNK]', '9', '·', '360', '»', '360', '►', '13', '”', '—', '✔', '”', 'Bu', '—', '10', '21', 'Devamı', 'Haberler', '·', 'Devamı', '2', '29', '19', '73', '[UNK]', '→', '·', '9', '♦', '5', '›', '14', '·', '72', '■', '●', '›', '12', 'Mevlana', '—']",spam
110,"['·', '10', '•', '–', '19', '41', 'PDF', '●', 'Download', '13', '[UNK]', '›', '→']",ham
111,"['§', 'PDF', '69', '🙂', '8', 'Download', '·', '►', '8', '😀', 'Download', '–', 'PDF', '·', '–', '“', 'Devamı', 'Devamı', '—', 'Haberler', '26', '›', '8', '2', 'Download', 'PDF', '—', '😉', '”', '”', '►', '·', 'Devamı', 'Download', '•', '16', '16', '🙂', '14', '26', 'Devamı', '26', 'n', '21', '✔', '4', '•', 'Download', '·', 'Download', 'PDF', '»', '—', '🙂', 'PDF', '—', 'Devamı', 'Devamı', 'Download', '14', '•', '21', 'Download', '“', 'Devamı', '69', '»', '·', '§', 'Devamı', '←', 'Devamı', '”', '→', '»', '”', '—', '•', '”', '18', '»', '15', 'Bu', 'PDF', '13', '→', 'PDF', '·', 'Haberler', '♥', '—', '♥', '6', '”', '…', '›', '←', '11', '61', '28', '»', '—', 'Devamı', 'Devamı', '←', '1', '18', '»', '12', '♦', '6', 'Neden', 'Devamı', '·', '·', '→', '■', 'Devamı', '♥', 'n', '[UNK]', '25', 'Devamı', 'Download', '69', '🙂', '13', '[UNK]', '—', '■', '23', 'PDF', 'Anasayfa']",ham
112,[],ham
113,"['8', 'Download', '›', '»', '1', '”', '✔', '♦', '→', 'Devamı', '←', '–', '✔', '”', '•', '→', '12', 'Neden', '6', '🙂', 'Devamı', '14', '←', 'PDF', '😀', '—', '»', '3', 'Devamı', '→', '→', '→', 'n', 'PDF', '•', '·', 'Download', '♥', '7', '25']",spam
114,"['10', '●', '♥', '»', '•', '→', '•', '360', '27', '—', '41', 'Devamı', '→', 'Home', '“', '→', '28', '13', '22', '8', '42', 'Devamı', '✔', '»', '►', '→', '♦', '»', '→', '→', '74', '›', 'Download', '·', '←', 'Download', 'Devamı', '–', '►', '360', '·', '11', '›', 'İzlediğiniz', '–', 'Download', '·', '13', 'Devamı', '”']",ham
115,"['—', 'Yoksa', 'Home', '»', '—', '21', 'PDF', '→', '»', 'İzlediğiniz', 'Anasayfa', '😀', 'Devamı', '360', 'İzlediğiniz', '15', '17', '2017', 'Devamı', '16', '→', '—', '17', '•', '3', '29', '73', '🙂', '22', '●', '•', 'PDF', 'Download', '→', '→', '·', 'Haberler', '5', '27', '61', '22', '17', 'Download', '😊', '😀', 'Devamı', '69', '—', '😊', '·', '14', '●', '10', '12', '›', '●', '😀', 'Anasayfa', 'PDF', 'Devamı', '12', '—', '“', '23', '18', '→', '😊', '6', 'Devamı', '6', '●', '•', '“', '●', 'Download', '19', '”', '·', '14', '»', '…', 'Download', '14', '8', '17', '»', '😀', '”', '»', '😊', '42', '😀', '28', '►', '→', '1', '·', '”', '»', '14', '•', 'Haberler', '»', '—', '·', '–', '27', '13', '28', 'Haberler', '29', '23', '15', '●', 'Cevap', '8', '″', 'Download', 'Devamı', 'Selamlar', '•', '39', '→', 'n', '←', '→', '—', '”', '›']",spam
